כיכר דנמרק
היזם
רח כג
שכ פרדס רוזנבלום
א נתר
רפול
אזבסט ש קומ
ככר עצמאות
דר' גמזו חיים
ש פנורמה
קדר הרב
קרית יערים טלזטון
ש חיל המשוחר
רצון דוד
בס
אירוס
אל-האדי
ככר טיכו אנה
הטייסים דרך
המנטה
מע אגרובנק
ש ו כ שלם
שפע
מלר משה
שערי נקנור
צריף אזבסט
ש צהלה
אלפרד פריד
דיה סמ
נווה פרדסים
מעלות אבא שאול
הלוי זק
צ'אם רוג
פשוש מכבים רעות
סמ ראומה
צור בחר
הסיתונית
משעול בני ברית
פארק תעשיה אפק
אל - ארס
הקנאים
רבלין
השיפון
שכ מפונים
יהושע בר הלל
שכטר יוסף
ח'אלד בן אל ואליד
ש נצחון
כג סמטה
דה-הבשי ג'ורג'
סמ הנרקיס גני יהודה
וזרמס
רובע הארמנים
גולד
שכ נאות אשלים
סימטת השחר
ק ש רח ג
אזדרכת
אאל אל-בית
אל שועאע
ש מזר כב לו
שכ פסגת יעקב
סמטת השלוח
תפארת ירושלים
דרך מרדכי בשיסט
נווה הפרחים
עץ הרימון
מעלה ההרדוף
בק
אלחלאילה
שביט אברהם
שכ בן הודה
דרך אבא הלל
רמבנדט
פלד אשר
רח שמחוני
"ד""ר קריסטינה סיקורה"
קמי אלברט
דרך פיקא
אלטפטאף
מאור עינים
צבי פרייגרזון
ככר אל מנטאר
התורן
בן צבי דרך
גבעת ברנר אולפן
אבי הפצועים
סמ האקליפטוס
קרית אלחנן
ברוש צור יגאל
מבצע צוק איתן
אסא ביח
דרך הפקאנים
אשכול גן אור
סמ אוריין
אבני מילואים
אלג'בל אלקבלי
שטקליס
אולפן תבור
סטרוק
אלנקוה רפאל
אל-קרקס
בר טנורא עוב
הר מכוור
אבן אל מוקפע
ישמעאל
דיוויס
נג'אס
סמטת חרוב
קהלת בריסק
צוק
בית הבונים
"הנח""ל"
א יהודה ב צ
ברלין
יקות חמוי
מבצע יואב
הרב פרגון
הרב מאיר פינטו
שד לנצט  ב
רחבת חביב שמעוני
אל שוקפאן
רבי דוד דהן
ש ששת הימים
עמק רפאים
פרלשטיין יצחק
אל-חמיס
שכ עין גראר
אלקניאן
עכברה
ש שלב ג
האחוה
ש סלמה ב
בית רבן
תלמי מאיר
פיקסלר יעקב ועדינה
מנזר לאטיני
מוצרט
גרינשטיין
מלון בל
כפר נער הדתי
אבו עביידה
בר לביא
שיכונים מזרחיים
מאיר סטנלי
קרניבד רפאל
ש רסקו
טל-אל
אולפן מצדה
שד נאמן מיכאל
ככר מוסינזון יגאל
אל מדינה אל מונארה
וורמיזה
הרב מנחם מנדל הגר
סמ האפרסק
הקיקיון
"גבעת רמב""ם"
הקדר
רח מת
ככר הארמני
יפה אברהם
יהדות קנדה
אלזהראוי
ככר עזיל
ש עמי בן דור
ראס אל-אע'בר
אלנקווה אפרים
ש החילים
מר מסחרי ק
פרופ פלר
מעון בני ציון
ישראל שייבה
י. ל. הכהן
שלה
"שוהם צ""י"
כוחלני
עין-אבראהים
"אזור המתנ""ס"
מדר
פלומניק יעקב
בית דניאל
אברהם נוטמן
שבט דן
בן גוריון ב
זרעין
אלנגם
מאפה
משעול הפקאן
בית הערבה
מיכה רייסר
בתי ברגמן
שורץ
ככר שוחטמן
סמ בית שמאי
ציפורי ב גינ
מעלה רחבעם זאבי
פישלזון
דרך ואדי אל ג'וז
החזיון
וודגווד שד
מזרע
מעלה הקטלב
ש אזורי וייצמן
מלבן נוה אבות
רס עלי
משולם רט
ש קרית גיורא
ש המושבה
הרבי מלובביטש
טומי לפיד
ש מגורים ב
לאן ב מבוי
בגין שד
ישיבת נחלים
מעון רסקו
אלמסיאת
מכבי ישנה צר
הטבעת כביש
המלך אמציה
ילן-שטקליס
שפירא יוסף
הקרן
שביל המדרגות
אבימלך
מרכז מרגוע
יום הכפורים
עומר אבן אל עאס
ברנד
ש עמ ק נחום
ב חלוצות אבו כביר
נאה
הרב גוטמן
מעב בני ברק
אל פהד
עיר אובות
סמ דוד מכלוף
גבעת ברכה
חזמה
כחילה אברהם
אלופי צהל
פואד נסאר
סמטת הארז
רפידים סמ
חיים יחיל
כיכר ים סוף
שלום סיון
כיכר המורה ענתבי
ביטקובסקי
"רובע ט""ו"
אבן מנחם
אל בנאא
מובשוביץ
הפועלים
חיים מדר
עומר אבן ח'טאב
אלין ביח
כפר הורדים
קרית הסביונים
פוריה כ עבודה
ב אבות
נוה עמק
אזור תעשיה רכבת
צפורן
דנינו רפאל
בית שרה
מנדלבאום
שד רזיאל
נחל בקה
שביל החיטה
מרדכי רגב
זהיר אבן אלעואם
ריינר
אל האדי
הכרמל מרכז קליטה
אל מוטנבי
בראשית
מוזר
שמידמן יצחק
הרשבא
עין אברהים
הרשנזון
קרית חינוך דרור
אורוגואי ק י
שער פלמר
נצנים כפר הנער
עקבת ארמה
אלנגוא
חרם סטוח
שביל הערמונים
קלנר אריה
ש גן שמואל
הגלילי
שדרות ששת הימים
ריח השדה
האגוז נוה מונוסון
ל זיסו
ירמוק
אלבאבא
נחל ארבל
צריפ אדומים
אזור המתנס
אלאנפאל
הרב יצחק רייטפארט
ציון בכורי
צוקי ים
רשבג
ש שבל
מנשית א-זבדה
גני רבין
אלבז נתן
ש אלי כהן
סכת אל-חדיד
אל-חמה
שישה עשר
אחמד שווקי
עמרו בן אל-עאס
גבעת שמואל
אפרסק
דוד המלך שד
הזית סמ
אל קאדסיה
האלוף מיכאל ברקאי
ככר אבי שחר
שכון ערוני
שיטה צור יגאל
"הר תמנע מ""ר"
אדמר מגורליץ
אמיל בריג
ההלכה
דורה קבלנים
משעול נבנצל
בקעת בית נטופה
שכ שיך באדר
ש דרום חדש
ברנדה זאב
ישי בית מאי
יוסף אלבו
יהושע פורר
נונייז בנג'מין
אהרן אשכולי
אילנה שפיר
גבעת מנחם
שכון בנים כפר אזר
ככר המתנדבים
נחל אשכול
אל-חטאב
יונה איתן
מעלות בני מהרשק
ש אמל
אל-נחל
דרך הדולב
הרובע היהוד
דאנה
בן ציון ישראלי
"סמ ברקת ר""א"
ש פוניבז'
גדעון בן יואש
סטפן וויז
סמ נוה צדק
סמטת האשכוליות
יהוד-נווה מונוסון
דרך מיתר
עקאדה
שלמה ראם
גולומב ככר
לרר ראובן
קודייראת  סאנע
זעירא מרדכי
סילמן קדיש
קורציק
ש שדה עופרים
שכ רמז
עדו
דר רופין
שכ עיר גנים א
אורנה פורת
חרמש
נוף התבור
שכ הרובע הלטיני
רומאן
גמול
שער מנשה מוסד
סמ הדגנים
מלכין שרה
לוחמי גליפולי
שלום שוורצברד
משה גסטר
אליאב בנימין
השייטת
ש הדר יוסף
שושנת העמקים
כיכר סער
בוץ
ספיר שדרות
גבעת עז
ביטון חביב
אל תיג'ארה
אוסולדו
חרוזים
ככר מירקין
אל גירמי
כיכר בתי מחסה
אל-רד'ואן
מעלות אבו סווי
הרב יעקב דייטש
שכם רח
הרב שלום איפרגן
רח כג כ שלם
דרך העמק
יוקרה
שכ משכנו ישר
עבודי אלבג' דוד
גני אלון
מרתה במברגר
אל-דיואן
פסטרניק
דדון אשר
אל סרוה
חוש אל בסטי
פקן
ש גיסי כהן
אלאנסאנייה
הצבוע
יצחק רבין
אלבק
דוד תדהר
נוף הרים
ש ליטא
מלון פלס אתנה
אורלנד יעקב )כיכר(
אצאפה
מנדלי מ ספרי
ש אזבסט ק חי
שכ רמת התשבי
אל פרהוד
"אח""י טיראן"
אטאטורק
אלכסתנא
בורג אל פדי
מלון אביב
זיד בן אלארקם
דר גבי אשכר
אלסידה אמנה
מעגן מיכאל )א ק(
אביאל
ברזני סולימן
אל-ס'פא
אלחג'אג'
הדרך לגבע
ירקונה מבוא
שכ ישראל שרפמן
לבקרי
מכמורת ב
התעוררות התשובה
חלבי
משעול מנשה מינס
ש עממי גואטמ
כיכר הנרקיס
שלום סלח
רשי ב עץ חיי
נחל לוטם
המרפאה
הגיתות
שכ הזמר העברי
ש מורים ב כ
אהרון יחבוב
שכ גבעת הורדים
להבות הבשן
ניברג ב זהבי
שתולים
דרך עזה רסקו
נחל גשור
מיצרי טירן
רחבת השקד
בית הסוהר
יוסף עובדיה הרב
רבי יהושוע
שכ אחוז כנרת
גבעת ברקאי
אליעזר דיאבילה הרב
ויינגרטן
יעל שביל
לאה
הנביא נריה
כפתור החולות
תמרינדי
קרית שרת
יצחק שלמה
הדד
שכון רם
מלון רויאל גארדן
פינסקר יהודה לייב
אוניברסיטת תל -אביב
אבו דוויח
מקארלין הרבי
ברכת חאמד
באב אל הווא
ירבוע
אזבסט ש
משעול האודם
עקיבא אזולאי
גבר
האחים בזרנו
פורר
מצולות ים
עדה גלר
אופל
משה מאור
"ש המ""ג"
הרב קמניצקי
אבו זר אלגפארי
להבית
דרויאן יעקב
אליעזר ריבלין
אלמתנאן
טובה
שמחני
נחלאות
אוליצקי
סוכנות היהודית
כיכר דואר אל ח'רבה
לוחמי הבריגד
אד קוץ'
הרב עמרם בן דיוואן
ווט
מוזיאון
צוקית
בני ישראל
ביאליק ק ב
משעול ס
טובים עמנואל
מרכז נהורה
העבודה בית זקנים
ש הנשיא הרצוג
עין אלשמאלייה
שביל האקליפטוס
נגארה ישראל
אופנהימר
אחמד שאוקי
רס אסמאעיל
מבוא המיצפור
ורדה
אבן יהושע
פוסטר
ש בן יוסף
שיריון
בנימין מינץ
ש פומז בצלאל
אל-טיבה
רח כ גסי כהן
מיכל הכהן
ש גבעת העיריות
הרב אלישיב
טובים שד
סמ מעון
סמ הכרמים
אל סטח
אוהליאב
משעול חרמונית
שכ גאולה ב
שיינפיין
חזון עובדיה
יעקב ארנון
ככר הנרי סטרייג'
אלמותנבי
זונבנד
כיכר היידן אלכסנדר
אלפסייה זוהרה
התופרת
שדרות האמוראים
מעוז עובד א
אום אל גנם
ש עממי ג
הקריה החסידית
דוד אלבג' עבודי
שכ נווה דקל
האלוף אליהו בן חור
נחל גלגל
הר יעלה
דרך החמה
ווספס
המגשמים
בוליביה
יאסמינה
חרוב צור יגאל
עזאם
סביחאת-סאלם
ב אבות רמז
סמ שדמות
ברנפלד שמעון
אל-גנדל
ש נוה אביב
רכס שועפט
ש אפקה
יד לבנים שדרות
גונן שמואל
ק חיים רח ב
"מציי""ר"
שפילברג
מסיקה
שכ איבי הנחל
תיסלית
נתיב מרים
חיים אשר
דחי
זלוטורוב
בתי ויטנברג
אל לוד
ש משפ ג כהן
שדרות הרימון
זיסמן
אלוורוד
אנילביץ מרד
"מל""ל"
שפת אמת ישיב
מזרח תלפיות
אל-חלאק
מרחבים
כוראת
אל ואדי אל ג'וואני
ירחמיאל אמדורסקי
אשד
רח מג
לנדוי שמואל חיים
עגיב כמוס
מעליא
מני אליהו
רדליק משק
יוסף מגנזי
מסעוד אלפסי
עמוס לסקוב
גריזנברג
מלון קיסריה
חוש אבו פרחה
מושב זכריה
שד'ירושלים
שכ רוגובין
הרב נתן שמואל
אל-תלמיד'
רח ד הטיסים
רבי יוחנן בן זכאי
עין אלגנאן
משעול הזית
נחל עוז עמדר
פרנסואה גקוב
ש רוגוזין
מילרוז
אלכראג
הסהר
אלג'פארי
ש יובלים
עמנואל )רנגלבלום(
גלזר יצחק
הרומאים
מלון אלדד
אלרמל
סיקר אבא
בית אשר- נח יהודה
פונדק דרכים
רבי נחוניה
גבעת ההתישבות
נתיב דוד נוטמן
נאגי אל-עלי
אמי
מלון לב חיפה
ש רביבים
מצפה נוף
סתנאי
אבן חן יעקב
דרך החצב
מבוא גרופית
אל - ברודי
גיבשטיין יהושע
שרטוב יוסף
דרך גדוד ששים ושמנה
דרך תורה ועבודה
סמ שמשון
אליהו לפיאן
אל-סוחסלייה
בית גיל הזהב
מגדלי ים התיכון
שכון ג רח יח
ככר החצוצרה
כיכר שושנה יוסף
ביח זיו
מבוא ניקנור
ויקי שירן
אלביטר עבדאלראוף
אלזאבוד
שביל המרץ
תל אלמלח
שכ הכלניות
שופטים
מרכז קליטה פלדות
הגבורה דרך
צאילים
שמואל הוגו ברגמן
מוקסיי פנחס
משיח סעדיה
עטיה אליהו
ליב וולמן
גידי
ש זוג צערים
עמרי
אלהדאפה
אורחות הצדיקים
מדינת יהודים
"ה-י""א"
לימאן
סמ רודן
ח'אלד אבן אל וליד
שירזי דוד טוראי
אודים
מוסד כרמית
מוצקין לאו
קנת אל כדיר
ש עולים ג
דרך אלון
באדר
גורס
רחבת שמעון בן שטח
רבא
האדר
אלנג'ם
אל הודא
אברהם לוינסון
בן הנביאים
שכון שמואל הנביא
ש עזרא ובצרן
קלמן ביאלר
מבצר עכו
פניזל הרב
אל גדוע אל עלוי
ש שיטרית בכור
שכון ותיקים
תימאא
מעלה דוד
אלאמאן
ש הדקל
נוף הגלבוע
כיכר הבנים
פ חנה מחנה
זאיד
ש קיראון
שלום דורני
דרך גהה
ש גבע
אדוניהו הכהן
ולד
קירי מארי
בסקינד נדב
הר כרמל
שריבוים
ניסן טורצין
מנחם ירושלים
יונה אנגל
סמ ניסנוב
ארבע העונות
דימונה
נחל סמטה
ש וייצמן
אדם מיצקביץ
כותל מערבי
אל ח'ליג'
פגלין
מודיעין עלית
לוין
דוד רחל )שרעבי(
היסמין מורד
ש מפדה אזבס
מיכה ריסר
מוסד איתנים
אל מג'זרה
דוד ארליך
יעקב בן נון
שד דואני
ש פגה
חזנוב
רבונה יעקב
רחל כהן כגן
מדרשה
עומר בן אל-חטאב
רבי משה בן עזרא
אברהם קוטנר
טרומפלור
כיכר מור אזרח
נוריאל
אבי יונה
בן נון יהושע
אשכול מורג
הרכבת שניר
בר רב האי דוד
התרסי שמעון
הרב יצחק יעקב ריינס
אל-בטין
גב קוזלובסקי
יהודה אליצור
ארמוזה אליהו ככר
אל - נסרה
זדל
אל-עפארי
פתאייה הרב
אצל שדרות
אלחדיביה
מטודלה בינימ
אל-נור
סנונית צור יגאל
דרך השמורה
סוקרטס
מ אנילביץ
החוצב פנחס
סמטת תירוש
אחלמה
גבעת עדה
אורנשטין יצחק
ש מישב
ט סמ
אלסוק
דרך אילן רמון
שכ גב הפועל
בדר יוחנן
גרמה
ג'למה
ככר אלכסנדרוני
שלום פלאזה
שכ ספיר
דרך השומשום
עקבת אל מלאויה
הק
רח תז
האחים פיש
רוחמה
לופס
שד היובל
רב עמרם
קרית מוצקין
צפורנים
בתי א אילין
משעול השלדג
אלמחג'ר
משה
הרב שלינקה יצחק
הארי סמ
ש אקדמאים
אלסת חיזראן
טאהא חוסיין
יעקב סלע
ש שטרייט האח
מחאג'נה
ואדי אלחאסי
סואעד חמרייה שבט
דרדשי
רח יא סחנה א
איילת החן
פנת גן
נטאף
אלשייך פינק
אבן טאלב
הרב יצחק בראשי
כרם יבנה )ישיבה(
חלאיל אלנוואר
אמירים
סגל יואל
ננס אליעזר
אלעזר הלוי
צילה רינה
שדרות המתנדבים
איג אלכסנדר
יונה וולך
הר אדמון
סמטת התן
הר כנען
ביס חקלאי תיכון
ישראל אבו חצירה
סמ עירית
אל חדית'ה
המלך עומרי
שלמה פרנקל
האי גאון הרב
אלוני יצחק
מזה
ש קירון
אלשורא
אל שיך דאוד
אחמד שוקי
תח לחקר חקלאות
שארית ישראל
ככר אלנבי
"ד""ר בוטביניק מיכאל"
כיכר דיק יוסף ג'ורג
פראג יצחק
אלישע
מ ד קאסוטו
ככר חנה רובינא
סמ נוה שלום
א-סיוטי
סמ חורשן
המשמר
מפעלי ים המלח
אל-נח'ל
דרך יפיע
עומר בן אלחטב
פירמידות
שכ ואדי קורן
עומר אלמוכתאר
אל בטוף
ש גונן ט קו
מעגל
דקלים ב טור
מבשרת ציון א
אלמוג מכבים רעות
כפר מנדא
הגליל ב וקסמ
סמטת צבר
אל סרג'
ולוזון ישיבה
רבי נחמן
יהודה וולמן
ככר מעון
שביל הטף
בית מילר
אלמהנא
מקאם עאסי
ש בן ציון
אל גנאן
כפר המכבי
אבו רשד
עין התכלת צר
ש ח משוחרר
הבסטיליה
אחים בכר
נווה הרצוג
דיר מיכאיל
ש ערוני א
מרכז מסחרי גילה
אבו חרב
רויז יוסף
הרב שלמה לופז
רמות נפתלי
שכ אלקואס
המנדרינה
הקודחים
לברי
רוגל
שיזפון
אל גמאגיה
ש נוה הפועלי
בתי הזיקוק
יחיא הלוי
גרעין הכפר-ג'דיידה
אלסולטני
אל חורה
נהר דעא
מעוג
אל קטלב
הפרטיזן היהודי
אלכסנדר הידן ככר
רכסים מכבים רעות
ש כפר ענה ג
דניאל-נטף סוזן
אשכול אלנבי
חספין
יהושוע בן נון
משעול עקרון
"אדמו""ר הצמח-צדק"
ככר אשבל דב
אבו בקר אל סדיק
פינקלשטין
חוות קוריס
קדושי קהילת מזריץ
אום אל-ג'מאל
"מבוא מטכ""ל"
הקלעים
רמת ממרא
ביאליק ב סוב
ירדן בל
מלון הריף
אלפוקהאא
רמת בית שמש א
הנריאטה
אלביק
גורן יונה
עין צורים שד
"משעול ט""ו באב"
חאן רוג
מלצר הרב
שכון ויזניץ
טוב
מעלה מיכל
ראובן לרר
מנחם המאירי
בצרה
"רא""ל בר לב חיים"
אלחוסרי
"האירוס צ""י"
אומייה
נהריה תפוז )ב מ(
פרדס שקד
טורעאן
הרב בינה אריה
ככר מינה )בן צבי(
גלי כרמל
מגורשי ספרד
אל נעאמה
סיח אלח'טיב
מאיר מרדכי
אלחכם
טשרינחובסקי
דוד אלקיים
נאות לון
ש נוה משה
מחנה שטים
זודקביץ
קלמר משה
יד ליל הגשרים
התבור סמ
בן אבי עמידר
התן
ארבע עונות
הר אפרים
נתיב הלה )א ק(
אלברט )סמטה(
הרבי מנדבורנה
אל-מזארב
הנרקיסים סמטה
קידה
הדר חיים
ש מפונ בקעה
המרגנית גני יהודה
סעדיה צברי
כיכר גולדה מאיר
אלכרימה
אל-עיאדה
סולם משה
הקדמה
טרשי מרדכי
הדקל ב קוקיא
מוהליבר שמואל הרב
כהן מכס וג'סי
שכ רמת אביב ג'
מד בת שבע
אל וועד
מנחם גבאי
הפסגה קול תורה
ש עי אזבסטון
הרב יעבץ
שכונת המוסלמים
אל שברק
כיכר אורד ויינגייט
פרופ' ארנסט סימון
אל ג'רף
בית שואבה סמטה
נחל קידרון
עקבת בוסטאנ
אל מגסל
משעול הכימיה
נווה אביב
קורצ'אק
אלע'זאלי
שכון הטבעת
מוריה שד פנ
ש עובדים רוממה
גורלסקי ברוך
"ליד בי""ס הבדואי"
עמידר ש נבי
מירון סמ
יהורם גאון )כיכר(
הרב גניש חואטו
ככר הכט ראובן
שכ נוה גרנות
כרם
ישיבת ציון
ישיבה ש טוני
שי פארסי
קרית יערים טלסטון
בנודיז רחל
ש דרומי
ציון מעלות
הכביש להר חומה
בלוק עי אגד
הרצליה מעון
פקיעין המערבית
גשמי ברכה
שטקליס מרים
ש מורשה א
אסכידניא
פוחובסקי אריה
הגבים
יונתן החשמונאי
גב אל נכל
יהושע אביטן
א-שוהדא
נחל שיקמה
סמ יד שלום
קרית בורוכוב
לשכת הסעד
שיך מחמד מעדי
המלמד
שכ אלשל
דרך אל שיאח
השיזף
אל-אסלאח
רינה אלול
שביל האדמונית
ש תלמי מנשה
משעול היעל
דרך החרמון
אל חוטה
ב כוכ ב חלוצ
זנדמן פליקס
שעורה )ככר(
שמעיהו
מדרש תנחומא
בן יאיר
טווסון
אזור בקמה
מרינה הרצליה
הרב בוקסבאום
נוף
עזריאל ניצני
ביח בילינסון
גדוד הפורצים
פנימיה בר אילן
ש חולות
ככר ארגוני נשים
אלפרד מרדכי
נתנאל לורך
משה שטיין
ח'לואת אלרוע'אב
המגל
שדרות געתון
אל עבאס
הצפחה
נים
ד'הר אלווסטאני
אל-מריח'
שכ עין הים
אזור תעשיה ב
נחל דן
ביר אל יזק
אל-מוארדי
דרך אל עאבה
ודי
קרית חתם סו
ש ניסן
אל שוג'עאן
ראובן כצנלסון
דה-בוטון
ניסים יצחק
כיכר יעקב כץ
זרעוניה
דמון עי בית אורן
עש אל-גוראב
הנרי קנדל
זכריה פנחס
הנרי מור
ש ציונים כללים
ש סלע אזבסט
טרבניק נחום הרב
אלאסואר
קרית הרב סלומון
שביל תשרי
אשראק
משעול זמיר
דוד הלוי
ש אפרים צריפים
קרבנות השואה
סנש
ככר משואה
שכ ספאפרה
המושבה הישנה
שכ ליפתא תחתית
כנארי
מעלות כתר תורה
דרך הטחנה
אל-שועאע
ההר הטוב
נתיבות שלום
שבלי
בנימין יעקובזון
פולה בן גוריון
עליזה בירון-קטן
מאיר יושע
אבן אל ג'אוזי
"שדרות שז""ר"
רפאל
סוטיצקי אברהם
הרב יהושע ברים
המחסנים
מלון בית אפרת
ק ח מול משט
ישר מקנדא
מסילת הכרמל
רבי ישראל מסלנט
היסמין סמטה
ב לייבובי
אשת לפידות
סנט ג'ורג' בוסי
מרומי שדה
בית אבות משען
אגנאדין
דרך נגבה
רמת הנשאי
באר-שבע
סעד-זג'לול
עמוס סמ
הכרמל ש מזרחי
רח לט
נרבוני
בשביס זינגר יצחק
משעול ינאי צבי
יצחק נסים
ככר אמסלם
פלטרין שד
הרב חיים קמיל
ישיבת קרלין
קליין שלמה
טולידאנו הרב
ק ש רח ד
חוסין
פרידמן
גדליהו אלון
אברמוביץ שמעון
פקיעין )בקיעה(
אלביר אלגארבי
שכ אלבסתין
חצרות כרמל
חנניה
אל מנהל
אל-ורדה
מלכה משה
סמטת ארבל
מדורסקי
סמ מאלה
עובדיה הדאיה
עם ישראל חי
ק יובל אזבסט
הרכבת
שכ אל דהר
יוסף דב
ככר אורי אגמי
שכ ברנר
מסג'ד אל הודא
אלשמאל
אבו לאחם
עקבת אל חנג
מסריק שד
בוייר
מתנדבי חוץ לארץ
השך
רחבת עין המערה
משלט
מלכית
צמרת
אל ט'הרה
הקורא
אייבי נתן
שכונת כנאענה
שד אברהם
גורדון שמעון
אל-חסון
אשכול שכ
סמטה הטורים
שמידט ישראל
מטרופול גרנד
משולם ראט
אל-סאלחין
רח ט תל גבו
ש מיעוטים
ש נווה דן
אריה ברוכיאלי כיכר
שד הר גמל
שד' האורנים
אולפן בן יהו
יוסף שכטר
חייא רבי
קבוץ יסודות
שכ ותיקים
זלוטוב חדש
אחים סמולצנסקי
דר פייזר
נחל שיאון
רח לב
אעבלין
ציה
"הלבונה ג""ע"
שדרות אגם כנרת
הדאיה עובדיה
חדר האוכל
שכ היובל
דרך השריון
ג בילו א
"משעול הלח""י"
בז
מעלה ראשונים
שביל הבאר
שדרת האילנות
משעול אשד
מלון אויה
דגניה א'
אבו סלאח
שכ אמרקאית
הטייסים כביש
שכ עזרא ב
דלב
עמנואל הרומי
שכ קרית שלום
אל זוביר בן אל-עואם
דרך הארבעה
הרשת
רח א גב עמל
שכ הורדים
דרך השומר
רנס
רוטשידל שד
עקבת כלדי
כפר יוסף
מלון פרנק
ילן מרים שטקליס
טמסות חיים
חיים אלישע
ש כנען
שמורת נחל שיזף
שכ צפון
גבעת רגום
ככר מבצע חינוך
קוז'ידלו
"אזור חט""ב"
סובחי יאסין
שביל סילון
סמטה ב
מעלות שר שלום
הווספי יוחנן
אל זומורד
הדייג
ש ארגוב
שדרות וינגיט
שמואל רציף
משעול החוחית
חפצדי נחום
נוף הבשן
שכ האמוראים
זמסקי
אלאיובי
הצלחה
ש בבא סאלי
שמעון משעול
ש דו קומות
ח'לת אלפארס
אסעף אדיב
מוסלים
ש הגנה
אזור תעשיה אלמוג
לב הקריה
שכון הדייגים
קרלן פרץ
לאקיה
נטר קרל
כפר יוליאנה
בן עדיה שמואל
ויצמן המשך
אל אחיאא
התווים
ק יובל עמיד
אחד העם סמ
כיכר שלדג
זילברשטין
עלית עממי ב
אלע'ד'נפר
"מעלות הרמ""א"
שכ רמים
חוות הנוי
עמק החולה
אל אאוצין
דרך הראשונים
שש
צירלסון הרב
ש עירוני ח
נתן שלם
ואדי אלתים
בלוך פליקס
מ.ק. רעננה
רח תטו
מילר אניטה
אל-רמאנה
עקבת א רסאס
דרך מצדה
אדר משה
כיכר טנקוס שמואל
שכ רמי
ברוך צוקרמן
מ דוד ש עמד
ואדי אל חמאם
"סמ סביון ג""ע"
גבל מכבר
מנאי
רח עין יעקב
שכ עזרא רח ה
מעגל הרותם
ספר התניא
בירון עליזה
גרמה זכריה
הסופרים היהודים
המוצר
אלח'יאם
חיים קמיל
ככר המעפיל
מרגניות
הרב כהנא חיים
סמ איריס
ש פסגת אונו
סמיט גורג
אבו גוש
פאלק זאב
שד' הציונות
רחבת הטירונים
יעקב פת
לב פאתל
יוספטל גיורא
לפיד יוסף
"קפלן יעקב ד""ר"
שרון תיכון
זכות משה
ש גד תכנית ל
ישעיהו דולגין
"שוויצר אלברט ד""ר"
דרגות
גד מכנס
קרית חנוך בראס כרם
יחזקאל הנביא
עין אלד'רווה
שיכון רסקו
אלנכב
תל לכיש
רסקו ש
לג
ש רוממה
אלקרקשאני
"סמ הפנינים נ""א"
ש רמת דניה
אלעסל
הריף
מוסד עלומים
אל כאנוק
שביל הנוער
אהרון צ'חנובר פרופ'
ש גבעת חולון
דוד חג'בי
רסקו ג רמבם
אל-מונדיה
אל-אבנאא
רחבת רותם
אבראהים אלח'ליל
ואדי עיסא
אלטהר
שחאדה
גליפןלי
הרחמים
מנשה הראל
אל-ולאא
תרשיש נוה מונוסון
שכ פאר גנים
אחוזה א
אנסאם
חנתון
נצנים כ נוער
"הרה""ג עובדיה דמתי"
מפל התנור
בעינה-נוג'ידת
הזאר
רח לא כפר שלם
גני איילה
לואיס ברנדייס
"נחל טף מ""ר"
"מלצ""ט"
השלוח דרום סמטה
האשבל
שדרות טרפון רבי
גני שולמית
ביס שדה הר הנגב
אלק'דאא
המאור
גמיל שלהוב
עקבת אל קבת
האדמור האמצעי
רח ה
מנחם משיב
הדעת
יבנה
אחוה ב כדורי
עקבת אטקייה
סמ שיזף
הרב רינס
ק ש מר מסחר
מודיעין-מכבים-רעות
לה
נזאזת אלע'ידא
בת הרים
רכסים עמידר
צבעוני )טוליפ(
ש צבא קבע
טביב מרדכי
עקבת
הריטבא
קרית יערים-טלסטון
סמ אבות ובנים
משה אליהו הרשקוביץ
אלמרוה
שכ ליפתא עלי
משעול כנרית
אל-כרים
רמת ישראל
חארת אל  ה
פילידלפיה
בדש ציון
גת
מבוא פרי האדמה
ברכת אברהם
ח'לואת אל רוגאב
אניטה מילר
ככר ליאו גולדהמר
זוויתן
בן עמי עובד
נהר הדן
ממונה ב שטר
פרופ' צ'חנובר
וג'ווד
גרונינגר פאול
עורב יעקב )בודה(
השולמית
ש נוה הדר
שכ אבני החושן
ש צופית עלית
ש עממי נשר
מתנחלי חברון
קשאק עמיקם אליהו
פינס הרב
יהדות אמריקה הלטנ
אל אח'לאס
אבן חנבל
גן טכנולוגי
אל-ע'פארי
שד יוספטל
"תש""י"
שמשון דרך
החולה
מרכז-ג'ברין ומחאמיד
ינוב
מד הרצל
אל-זמאן
ראט משולם
"מלון מכבים מ""ר"
ד'אהר אלעומר
ווערת ג'רוס
קריאל גרדוש
אלפואר
חמיאל
באב א סיסלה
עין אלשערה
שמואל רוזוב
מעון רוממה
אלנאבלסי
משעול אלון
הפנינים נוה אפרים
סמטה ג
מבוא זהבית
הגפרית
בועיינה
ש נ אשר ישן
קול תורה
שמיר אליהו
ש הפועלים ב
פרופ' שכטמן דן
שכונה צפונית ב
טובאס
רח יט ק חיים
אל-ג'רף
רילף
יעקב חכם
קדה
דר דן ויליאם
סמ גלעדי
פרץ
אל קלם
ש מנדלבוים
יוסף שני
ש רב קומ מא
חטיבה שבע
ישעיהו מבוא
מרים בן פורת
בית סוהר דמון
ש רמת החייל
חבקוק שלום
אלמנזל
בן סירא יעקב
ללוש אנדרה
"קרית חב""ד"
שטרן אברהם יאיר
דליה דרך
